hazard_id,hazard_type,district,circle,village,latitude,longitude,event_date,hazard_category,severity,affected_area,source
FHZ_VIL_0947,Flood,Cachar,Sonai,Niz Rupai Bali,24.77803509482516,92.92683764664298,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0948,Flood,Cachar,Sonai,Nutan Ramnagar Iii,24.714606763852416,92.95964469830643,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0949,Flood,Cachar,Sonai,Rangirghat I,24.732389524401555,92.89769941228664,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0950,Flood,Cachar,Sonai,Rukni Ii,24.82436853843692,92.79374645357673,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0951,Flood,Cachar,Sonai,Singerbond Pt. I,24.79535337146593,92.90685426332024,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0952,Flood,Cachar,Udarbond,Dayapur Part Iv,24.8243165150962,92.79377474945049,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0953,Flood,Cachar,Udarbond,Durganagar Part Iii,24.87200928962634,92.86101277381692,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0954,Flood,Cachar,Udarbond,Durganagar Part Iv,24.872176481659253,92.8705779571058,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0955,Flood,Cachar,Udarbond,Durganagar Part Vii,24.86907022296042,92.88087703355303,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0956,Flood,Cachar,Udarbond,Gossaipur Part I,24.850419260115515,92.8566021287707,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0957,Flood,Cachar,Udarbond,Gossaipur Part Iii,24.85709001779473,92.84370065036929,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0958,Flood,Cachar,Udarbond,Gossaipur Part Ii,24.862664758048044,92.85513160849884,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0959,Flood,Cachar,Udarbond,Nayagram,24.929947538727514,92.93762220942682,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0960,Flood,Charaideo,Mahmora,Dakhin Barpathar,27.020478785026118,94.9717137427341,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0961,Flood,Charaideo,Mahmora,Khargharia Deodhar,27.02144157584538,94.9728246328946,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0962,Flood,Charaideo,Mahmora,Moranjan,27.023009455161073,94.97177599770524,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0963,Flood,Charaideo,Mahmora,Moudumuni,27.01661549479283,94.97100095363358,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0964,Flood,Charaideo,Mahmora,Torani F.v.,27.02496948277086,94.96828131012009,1998-2023 (Cumulative Assessment),High,Inundation Frequency 11-14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0965,Flood,Charaideo,Mahmora,Barpathar Gaon,27.020843766346143,94.9693975283317,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0966,Flood,Charaideo,Mahmora,Buragohainbari,27.01944694226925,94.96880456142735,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0967,Flood,Charaideo,Mahmora,Daba Grant,27.020635824940648,94.96847496404534,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0968,Flood,Charaideo,Mahmora,Garakochhabi,27.0197431011396,94.96777354596276,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0969,Flood,Charaideo,Mahmora,Hatibarua,27.01780187232292,94.97010186399041,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0970,Flood,Charaideo,Mahmora,Hatimara Pathar,27.02163042790829,94.96817897888624,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0971,Flood,Charaideo,Mahmora,Jajali Gaon,27.019888952944996,94.97269117692238,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0972,Flood,Charaideo,Mahmora,Jajalihabi,27.018398385233667,94.96784520912144,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0973,Flood,Charaideo,Mahmora,Kacharibam Pathar,27.022576750480606,94.97038943232555,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0974,Flood,Charaideo,Mahmora,Kakatybari Habi,27.017783542791665,94.9717307724775,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0975,Flood,Charaideo,Mahmora,Pahuchungi Gaon,27.023886729177896,94.96963915321454,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0976,Flood,Charaideo,Mahmora,Rangsual Pathar,27.017550671651463,94.96562923640352,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0977,Flood,Charaideo,Mahmora,Sarupathar No.2,27.02170415487689,94.96484299112336,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0978,Flood,Charaideo,Nazira_Charaideo,Bakupukhurihabi No.4,27.02006120375057,94.96921724107072,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0979,Flood,Charaideo,Sapekhati,Dhanekhana Habi Grant,27.01852918306812,94.96904308526773,1998-2023 (Cumulative Assessment),High,Inundation Frequency 11-14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0980,Flood,Charaideo,Sapekhati,Michajan,27.01888346554143,94.96651413651695,1998-2023 (Cumulative Assessment),High,Inundation Frequency 11-14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0981,Flood,Charaideo,Sapekhati,Rahan Pathar No.2,27.023505288720983,94.96701463995457,1998-2023 (Cumulative Assessment),High,Inundation Frequency 11-14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0982,Flood,Charaideo,Sapekhati,Sapekhati Rly. Station,27.024532639729205,94.9713953575978,1998-2023 (Cumulative Assessment),High,Inundation Frequency 11-14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0983,Flood,Charaideo,Sapekhati,Barhat Habi Gaon,27.019113760445613,94.96982401222841,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0984,Flood,Charaideo,Sapekhati,Nahar Pukhuri Khowar,27.02194740240766,94.96660120645187,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0985,Flood,Charaideo,Sapekhati,Pub Nalbari,27.01571841153758,94.96955380442068,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0986,Flood,Charaideo,Sonari_Charaideo,Bahbari Pathar,27.019557577004115,94.97045495118789,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0987,Flood,Charaideo,Sonari_Charaideo,Handigue Gaon,27.02160567371595,94.97151927654139,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0988,Flood,Charaideo,Sonari_Charaideo,Lakhan Pathar Habi,27.01714201555624,94.96897614499274,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0989,Flood,Charaideo,Sonari_Charaideo,Mathurapur Jungle,27.018764276324774,94.97331344621199,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0990,Flood,Charaideo,Sonari_Charaideo,Rajabari Gaon,27.019193844598025,94.97496964864082,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0991,Flood,Charaideo,Sonari_Charaideo,Sarupathar Gaon,27.01572911774238,94.97245921964313,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0992,Flood,Charaideo,Sonari_Charaideo,Solal Gaon,27.02188435505206,94.97519878673913,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0993,Flood,Charaideo,Bijni,Baldi No.2,27.020486743245232,94.97071267670395,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0994,Flood,Charaideo,Bijni,Charpet No.1,27.021221102992804,94.97050063585566,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0995,Flood,Charaideo,Bijni,Khajrabguri No.2,27.020614806570414,94.96693363118722,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0996,Flood,Charaideo,Bijni,Narayanpur,27.020626211294207,94.97409342898692,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0997,Flood,Charaideo,Bijni,Patalmari,27.017283259428666,94.97329558798697,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0998,Flood,Charaideo,Bijni,Pub Amguri,27.020020608761023,94.9653977017216,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_0999,Flood,Charaideo,Bijni,Pub Baldi,27.022821443683533,94.97349238292884,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_1000,Flood,Charaideo,Bijni,Tangbari No.2,27.015391768955876,94.96754728550091,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_1001,Flood,Charaideo,Bijni,Uttar Baldi No.1,27.01731929770876,94.97513226861605,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_1002,Flood,Charaideo,Bijni,Durgapur,27.021758037081153,94.96956625501,1998-2023 (Cumulative Assessment),High,Inundation Frequency 11-14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_1003,Flood,Charaideo,Bijni,Odalguri,27.01699594816249,94.96738770276309,1998-2023 (Cumulative Assessment),High,Inundation Frequency 11-14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_1004,Flood,Charaideo,Bijni,Bhatipara,27.01971440901706,94.97119243634016,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_1005,Flood,Charaideo,Bijni,Chotolao Gaon No.2,27.018705896424056,94.97059957592154,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_1006,Flood,Charaideo,Bijni,Faguna Gaon No.2,27.018907164474616,94.97174469226952,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_1007,Flood,Charaideo,Forest Area,Malibhita F.v.,27.022814291712354,94.96854081894678,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_1008,Flood,Charaideo,Forest Area,Amtekatangga F.v.,27.02,94.97,1998-2023 (Cumulative Assessment),High,Inundation Frequency 11-14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_1009,Flood,Darrang,Dalgaon,Bagaribari N.c.,26.528062915898868,92.26868946536533,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_1010,Flood,Darrang,Dalgaon,Gadhowa Chapari,26.453624870697894,92.02618724776848,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_1011,Flood,Darrang,Dalgaon,Gadhowa N.c.,26.453546676386733,92.02595302230581,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_1012,Flood,Darrang,Dalgaon,Kumarpara,26.49383458029965,91.94614454360652,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_1013,Flood,Darrang,Dalgaon,Barkhat,26.6118910557371,92.08636676149916,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_1014,Flood,Darrang,Dalgaon,Bihdia,26.525200923016985,92.17748236278,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_1015,Flood,Darrang,Dalgaon,Chitalmari Chapari N.c.,26.453569397304445,92.02602530820327,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_1016,Flood,Darrang,Dalgaon,Dhansiri Kakh,26.62046040622991,92.09919526604595,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_1017,Flood,Darrang,Dalgaon,Keotchuba,26.47104140690484,92.12527026399324,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_1018,Flood,Darrang,Dalgaon,Magurmari N.c. No.2,26.453641807595282,92.02614157342057,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_1019,Flood,Darrang,Dalgaon,Mullapara No.1,26.453541666286014,92.0261710894328,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_1020,Flood,Darrang,Dalgaon,Nadipar,26.534033673637527,92.24407156856542,1998-2023 (Cumulative Assessment),Moderate,Inundation Frequency 7-10 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_1021,Flood,Darrang,Mangaldoi,Bangalpota Chapari,26.453629960354583,92.02606451485192,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_1022,Flood,Darrang,Mangaldoi,Bezpara No.1,26.45359309177159,92.02610223912835,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_1023,Flood,Darrang,Mangaldoi,Bherpari Chapari,26.453521642186825,92.02604311207972,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_1024,Flood,Darrang,Mangaldoi,Bhokelikanda Chapari,26.45361697894627,92.02611844726887,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
FHZ_VIL_1025,Flood,Darrang,Mangaldoi,Bhokelimara,26.453597698653624,92.0259951273232,1998-2023 (Cumulative Assessment),Very High,Inundation Frequency >14 Times (1998-2023),Village Hazard Zone,"Flood Hazard Zonation Atlas of Assam (1998-2023), NRSC/ISRO & ASDMA"
